2.184000000000000000e+03,7.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.879255171603897712e-01,6.903361179775009404e-01,1.270139821655038581e+00,1.587677549126392584e+00,1.735203734435809997e+00,2.124340660972638517e+00,2.206377120983627815e+00,2.265003757751818281e+00,2.286714046785725429e+00,2.320440100937827488e+00,2.359854232786430472e+00,2.376531750698265277e+00,2.443459189338176518e+00,2.521156112507480174e+00,2.847643236081374152e+00,4.000000000000284439e-01,5.040000000000235403e-01,5.300000000000222311e-01,7.540000000000126601e-01,1.131999999999959927e+00,1.299999999999806644e+00,1.300000000000200107e+00,1.300000000000298472e+00,1.328000000000101100e+00,5.115199999999988734e+01,2.502800000000000011e+02,9.000000000000000000e+00,5.300000000000222311e-01,5.300000000000222311e-01,8.660000000000078746e-01,1.089999999999998304e+00,1.131999999999959927e+00,1.299999999999806644e+00,1.300000000000200107e+00,1.300000000000298472e+00,1.328000000000101100e+00,2.473999999999875854e+00,6.890000000000155111e+00,9.000000000000000000e+00,-7.626155826266323157e-01,-3.039353366944417267e-01,-1.879255171603897712e-01,-1.534771118027995485e-01,-9.779381057074520989e-02,-8.001229729785919176e-02,-5.098957069328524661e-02,-1.675932435742490123e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.623899957917014802e-03,2.168091992698780585e-02,6.450282843533106103e-02,9.630158279730771653e-02,1.217888311587214112e-01,1.605260523212068691e-01,2.052315765178684137e-01,3.621075807897948806e-01,nan,9.963482768928880740e-01,9.990793453131371349e-01,9.999855477754405753e-01,nan,nan
2.184000000000000000e+03,1.090000000000000000e+02,1.207476707850069497e-01,1.275085740040037718e+00,1.754770058339359284e+00,2.117660029372056663e+00,2.205359125584581914e+00,2.268928381417095075e+00,2.293640773966155066e+00,2.318969117340418329e+00,2.368966863423800362e+00,2.413034581686892999e+00,2.575572945967555150e+00,2.769274016871127397e+00,3.047318774026353871e+00,3.391696533373055100e+00,3.447223230369625746e+00,3.510415360039321975e+00,3.545305352899422502e+00,3.577112243136912895e+00,3.660068851811393298e+00,3.674875006718383297e+00,3.834042253288307389e+00,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,4.149800000000000182e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.076182541939066262e+00,-2.339186861412518026e-01,-1.670534591003821345e-01,-1.365266611086040638e-01,-9.856059597841841657e-02,-8.687750302038033112e-02,-6.280958145289081140e-02,-4.529396690395515179e-02,-2.732098189992555534e-02,-1.087622638229415045e-02,-5.553513168550683332e-03,3.389542699175568055e-05,1.134469238866175553e-02,1.767914129134351420e-02,4.105801674850410865e-02,6.865181809731968343e-02,1.099686966712847963e-01,1.349335482558161048e-01,1.684378299033606197e-01,2.358222224643115039e-01,4.363973872886208749e-01,-6.726727939962953151e-01,9.975755508452247566e-01,9.984847581058958754e-01,9.993089459989055179e-01,9.999725894967987916e-01,1.000000000000000222e+00
2.184000000000000000e+03,6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.152562362738015073e-01,2.052315765178596707e-01,4.192489285074566530e-01,7.723113798270336838e-01,1.071718246555502407e+00,1.362857589381601731e+00,1.498924796020304262e+00,1.640837279951038674e+00,1.805122710510296713e+00,1.934570648083169031e+00,2.212934626187070819e+00,2.473575609762092675e+00,2.926923982613826247e+00,3.287144645319562741e+00,3.670274727800309833e+00,4.023854306021899419e+00,4.867494221876396132e+00,4.100000000000727507e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.129999999999587335e+00,1.130000000000195515e+00,1.280000000000263594e+00,1.730000000000000204e+00,2.900000000000136691e+00,5.409999999999618225e+00,2.100000000000000000e+01,4.099999999997089306e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.129999999999547589e+00,1.130000000000195515e+00,1.280000000000263594e+00,1.300000000000187672e+00,1.779999999999331450e+00,4.210000000000254872e+00,2.100000000000000000e+01,-8.969754471027077125e-01,-3.598613974208154653e-01,-2.546909823361575564e-01,-2.083809367720008687e-01,-1.624944504729402273e-01,-1.246584813332571873e-01,-9.164766457321088522e-02,-2.636679998616645038e-02,-2.078337502098291024e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591015500878363229e-02,5.048085510642930096e-02,9.089028041964242188e-02,1.269204674031676472e-01,1.565638202562465719e-01,2.033081829476069968e-01,2.526918809846536718e-01,3.399966565890712999e-01,7.064770165354252729e-01,nan,9.900372262160898051e-01,9.985616025915854399e-01,9.998760733305263049e-01,nan,nan
2.184000000000000000e+03,1.230000000000000000e+02,0.000000000000000000e+00,2.055264351366505315e-01,7.635011014770122229e-01,1.380267118097961543e+00,1.690270436763956274e+00,1.907065809037537418e+00,2.121596747540238859e+00,2.330368569037856830e+00,2.489377349357980940e+00,2.715462696828465194e+00,2.794699268257676117e+00,2.934220850583669549e+00,2.984158059570207300e+00,3.062298069475623663e+00,3.182133246738731547e+00,3.343206245507443164e+00,3.547323891479382318e+00,3.761474473757231429e+00,3.830666336054290966e+00,3.937887639430191378e+00,3.984876409626771476e+00,5.000000000000085487e-01,7.999999999999756195e-01,1.099999999999942579e+00,1.305999999999936767e+00,1.417999999999957961e+00,1.529999999999979376e+00,1.657999999999971719e+00,1.785999999999964061e+00,2.421799999999998931e+01,6.895399999999999352e+01,1.136899999999999977e+02,5.000000000000000000e+00,5.000000000000085487e-01,5.000000000000128786e-01,5.000000000000170974e-01,5.000000000000213163e-01,6.500000000000035749e-01,8.749999999999744649e-01,1.099999999999945244e+00,1.305999999999934325e+00,1.473999999999959787e+00,1.641999999999985027e+00,1.810000000000010267e+00,4.000000000000000000e+00,-1.239504054103832908e+00,-3.998160946315337805e-01,-2.640605883768734063e-01,-1.977194179226316462e-01,-1.662410406072964142e-01,-1.203768024909166456e-01,-8.313469788603004840e-02,-3.923953762045073734e-02,-1.107716548131554291e-02,-2.757793993168853253e-14,8.615659345981185879e-03,2.769081988787844284e-02,6.834697746135511010e-02,9.863250022211153545e-02,1.310066690986095295e-01,1.741309709184954979e-01,1.984815814021479996e-01,2.256445091835903027e-01,2.447375866994646321e-01,3.477671808456191949e-01,4.951825314570856840e-01,nan,9.950235209891967747e-01,9.985164331981690733e-01,9.994916136643933191e-01,9.999748430019663736e-01,nan
2.184000000000000000e+03,1.480000000000000000e+02,0.000000000000000000e+00,2.448264691572379359e-01,1.412856008893369486e+00,1.958039228955161803e+00,2.072815476592194006e+00,2.226840811553573829e+00,2.375106195667324727e+00,2.663863169949293841e+00,2.891676327179195205e+00,3.078605150296903403e+00,3.258671200725731243e+00,3.342493840077692902e+00,3.424970072861908132e+00,3.488713877404511887e+00,3.542846313347518539e+00,3.615021159888800018e+00,3.654115266364061032e+00,3.699604313156514834e+00,3.780145698886714811e+00,3.844541312334690097e+00,4.786409510269676204e+00,9.999999999708962181e-03,9.999999999886311636e-03,1.599999999991633115e-02,3.399999999965165609e-02,3.999999999985447835e-02,4.000000000029103886e-02,6.700000000005090772e-01,1.177999999999912450e+00,1.441999999997686466e+00,2.917999999998168281e+00,5.000000000000000888e+00,7.000000000000000000e+00,9.999999999708962181e-03,1.599999999997089861e-02,2.400000000002910569e-02,3.599999999967985059e-02,3.999999999985447835e-02,4.000000000029103886e-02,6.700000000005090772e-01,1.104000000000520343e+00,1.146000000000116703e+00,1.307999999998767038e+00,1.529999999996944249e+00,7.000000000000000000e+00,-1.265331074893177865e+00,-2.401615682001708996e-01,-2.012968756384759250e-01,-1.584083572298381759e-01,-1.199652110379824388e-01,-7.915482326734135654e-02,-5.073417447171389705e-02,-3.092784090465237196e-02,-1.762620586453236132e-02,-2.180545220492201199e-03,1.403321903126197867e-13,1.437717226844645313e-02,2.538371064474631567e-02,4.009897456044449193e-02,5.770158023803419189e-02,8.661113287898425384e-02,1.237329867265311301e-01,1.540182888460026323e-01,1.902738425547632339e-01,2.268581933708835319e-01,7.937081502313021453e-01,nan,9.975574229902086643e-01,9.989201814807773250e-01,9.997890524520322009e-01,9.999851276530500321e-01,nan
2.184000000000000000e+03,5.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.012461179749785167e-01,3.964353340406564508e-01,9.605501987495641547e-01,1.378891151833667728e+00,1.708578356412135069e+00,1.747492781941143214e+00,1.819647571557801768e+00,1.902544970402817448e+00,1.934811520893091608e+00,1.975904856009014221e+00,2.037700100919605628e+00,2.052809043922525500e+00,2.104677217286560431e+00,2.150529237187904119e+00,2.286850235586054048e+00,2.375045262726577455e+00,2.608261489958395352e+00,3.700000000000204792e-01,4.000000000000386580e-01,4.999999999999681366e-01,5.030000000000512950e-01,1.105999999999935035e+00,1.250000000000068168e+00,1.346000000000061592e+00,1.592999999999953342e+00,1.689999999999972635e+00,1.765000000000085389e+00,5.824999999999999289e+01,1.800000000000000000e+01,3.700000000000204792e-01,3.910000000000254938e-01,4.400000000000364730e-01,5.000000000000579536e-01,5.240000000000609726e-01,1.250000000000005773e+00,1.260000000000072840e+00,1.506999999999959705e+00,1.653999999999965498e+00,1.690000000000013713e+00,1.940000000000029479e+00,1.800000000000000000e+01,-5.867258722130563875e-01,-2.322776163347642364e-01,-2.011961541633913164e-01,-1.470321295557754926e-01,-1.218998038888865487e-01,-1.048050258419908065e-01,-8.584205862449900692e-02,-6.841429087802941567e-02,-2.483193510438952423e-02,-1.032134473278123465e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.956966511177055779e-03,2.403650583604743929e-02,6.644085419775946910e-02,8.874265166545125538e-02,1.138419957660649073e-01,1.310388557802553700e-01,2.012461179749865658e-01,2.339999999999980707e-01,6.568524716876200653e-01,nan,9.946491816923963558e-01,9.984189836240917604e-01,9.997641424406610300e-01,nan,nan
2.184000000000000000e+03,5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000002455885e-02,6.069074841226664019e-02,3.976329966187291953e-01,8.198737910250517569e-01,9.940824915468535750e-01,1.120020770207687200e+00,1.224132345786190790e+00,1.422768710306828943e+00,1.622597609760111803e+00,1.778602910646944757e+00,1.904685800860607570e+00,2.046980564481373221e+00,2.222872248244402549e+00,2.293923276833814029e+00,2.377772066452123578e+00,2.524094629958406166e+00,2.930322370986271352e+00,3.078181536323070677e+00,3.394945065829487962e+00,9.999999999981809898e-03,9.999999999981809898e-03,9.999999999981809898e-03,9.999999999981809898e-03,1.000000000001819052e-02,3.999999999992723959e-02,5.000000000000905803e-02,8.999999999998635480e-02,1.319999999999919016e-01,1.007999999999972474e+00,1.549700000000000273e+02,1.300000000000000000e+01,9.999999999981809898e-03,9.999999999981809898e-03,9.999999999981809898e-03,9.999999999981809898e-03,1.000000000001819052e-02,1.000000000002728567e-02,1.600000000002090028e-02,4.000000000000454581e-02,7.479999999999905613e-01,1.219999999999969331e+00,1.450000000000109424e+00,1.300000000000000000e+01,-6.571322963452780330e-01,-3.050759731832348720e-01,-2.155972228715173078e-01,-1.797017155817587086e-01,-1.167030458316776487e-01,-8.005484482475266894e-02,-4.393447751842211729e-02,-2.665763270286993988e-02,-1.799999999995907304e-02,-7.472358339702664561e-03,0.000000000000000000e+00,6.158282035031189053e-03,1.799999999998362979e-02,2.739554391015979959e-02,4.429343964040649562e-02,7.726307876388993634e-02,1.075838872651260075e-01,1.760638300159715897e-01,1.973669233523001054e-01,2.260422303445436820e-01,4.353352891959465509e-01,nan,9.883039602981832372e-01,9.978078264949883369e-01,9.997589095792354108e-01,9.999820226947286894e-01,nan
2.184000000000000000e+03,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.347438598615941174e-01,1.243857244260861528e+00,1.422455623209390785e+00,1.655566850104542853e+00,2.122626674665129887e+00,2.209018786701478110e+00,2.279328737776740610e+00,2.356969240359323869e+00,2.389813636187550827e+00,2.599239888890585881e+00,3.261114737275140563e+00,3.392649038224063940e+00,3.465222070805852095e+00,3.549607302223717120e+00,3.596963048650003714e+00,3.679822491412254593e+00,3.918960066139998588e+00,3.400000000000025779e-01,3.750000000000007216e-01,4.099999999999988654e-01,7.899999999999499645e-01,1.169999999999901119e+00,1.235000000000140208e+00,1.300000000000379297e+00,1.550000000000257838e+00,1.800000000000136602e+00,1.640250000000000341e+02,3.262499999999999432e+02,6.000000000000000000e+00,3.400000000000025779e-01,3.750000000000007216e-01,4.099999999999988654e-01,7.899999999999499645e-01,1.169999999999901119e+00,1.235000000000140208e+00,1.300000000000379297e+00,1.495000000000130669e+00,1.689999999999881819e+00,1.689999999999937330e+00,1.689999999999992619e+00,6.000000000000000000e+00,-1.129388639800151806e+00,-2.501484020737854141e-01,-1.988061182492519841e-01,-1.526129521443408965e-01,-1.190493200643585325e-01,-8.672532689746170753e-02,-6.241397085884958784e-02,-1.918101570406107251e-02,-1.051797321609360125e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.939341896591177061e-03,1.719510282314362648e-02,2.865542472168324320e-02,7.057801863960566635e-02,1.169894335667405194e-01,1.538114513471748879e-01,1.941408013814764910e-01,2.306676165740438877e-01,3.921774299814835274e-01,nan,9.976164923361439119e-01,9.987076708353767041e-01,9.999221118887875459e-01,9.999996746431573102e-01,nan
2.184000000000000000e+03,5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.879255171603904651e-01,2.106845983929412913e-01,4.285835437451803731e-01,6.514269225597033586e-01,8.639999999999969926e-01,1.498136071656282375e+00,1.678220226618656774e+00,1.806849066859228081e+00,1.820493339729647442e+00,1.881115756763162228e+00,1.947102019372823900e+00,2.054621550100947491e+00,2.129560518041224260e+00,2.146155632753598219e+00,2.251759485703596297e+00,2.300622524448545647e+00,2.527317945965645851e+00,4.000000000000454858e-01,7.450000000000260858e-01,1.090000000000006741e+00,1.090000000000006741e+00,1.299999999999806644e+00,1.300000000000056666e+00,1.300000000000056666e+00,1.334999999999919140e+00,1.370000000000031637e+00,1.505000000000070504e+00,1.522000000000000171e+02,1.600000000000000000e+01,4.000000000000454858e-01,1.089999999999989644e+00,1.090000000000006741e+00,1.090000000000006741e+00,1.299999999999806644e+00,1.300000000000056666e+00,1.300000000000056666e+00,1.300000000000056666e+00,1.369999999999781615e+00,1.504999999999979465e+00,1.640000000000109148e+00,1.600000000000000000e+01,-3.897026665011313895e-01,-2.361350507993796310e-01,-2.100646976984119063e-01,-1.951636584999258961e-01,-1.678884867124307567e-01,-1.409278121514292437e-01,-1.122778260346738027e-01,-8.447597690009375770e-02,-6.151659078284610338e-02,-1.316694090729045134e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.463007857247426713e-02,5.252136522889720716e-02,1.059022614592432521e-01,1.510993597061310867e-01,1.879255171603904651e-01,2.052315765178493179e-01,2.517481861425898138e-01,4.954466941457034146e-01,nan,9.925214452987988212e-01,9.984198525973781990e-01,9.999328175741631908e-01,nan,nan
2.184000000000000000e+03,1.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799999999998362979e-02,2.545584412270702687e-02,5.692099788301788893e-02,2.012461179749789053e-01,4.217534824989703224e-01,6.707003147320569347e-01,9.057057682534180865e-01,1.053788070549721567e+00,1.213639192158889379e+00,1.321984939694526684e+00,1.447668387700987491e+00,1.612532221288810463e+00,1.771971074799499224e+00,1.937052314452068380e+00,2.097755960321132207e+00,2.266676854000585273e+00,2.441025916082099734e+00,3.209960747423547645e+00,9.999999999981809898e-03,1.000000000000909536e-02,1.000000000002728567e-02,1.999999999996361980e-02,1.999999999998522057e-02,2.000000000005457135e-02,6.000000000007328638e-02,2.899999999999272604e-01,1.159999999999956399e+00,1.250000000000000000e+00,5.299999999999999822e+00,5.300000000000000000e+01,9.999999999981809898e-03,1.000000000000092308e-02,1.000000000002728567e-02,1.999999999996361980e-02,1.999999999999887978e-02,2.000000000005457135e-02,5.000000000000000278e-02,1.089999999999972768e+00,1.159999999999890896e+00,1.289999999999828617e+00,1.450000000000110978e+00,5.300000000000000000e+01,-8.704953519662355088e-01,-2.337793224113045576e-01,-2.000045989063996277e-01,-1.767622424704393125e-01,-1.314584529131778423e-01,-8.875916796672955744e-02,-4.053467248769075659e-02,-2.545584412269256275e-02,-1.768514346289501438e-02,-2.324303836143425984e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.230512930085975523e-02,2.181542226612587232e-02,3.906188053661119319e-02,7.147267873626939050e-02,1.240180028377070309e-01,1.701702738175681351e-01,1.984735731423655780e-01,2.524320309280305707e-01,1.108389274882374487e+00,nan,9.822122548634731887e-01,9.971467264394515695e-01,9.996919998711004673e-01,nan,nan
